R1,F1,M1,R2,F2,M2,R3,F3,M3,R4,F4,M4
0.77815125,0.301029996,3.880366288,1.832508913,0,3.723687452,1.69019608,0.602059991,3.792039671,0,0,0
0,0.477121255,3.874358968,0,0,0,1.954242509,0.301029996,3.860954974,0,0,0
2.178976947,0.301029996,3.450908424,0,0,0,0,0,0,0,0,0
1.886490725,0,3.457454962,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.025305865,0,3.494802604
1.477121255,0,3.179842713,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.214843848,0,3.315926935
0,0,0,0,0,0,1.301029996,0.301029996,3.417693817,0,0,0
2.257678575,0,3.66352169,0,0,0,0,0,0,0,0,0
0,0.602059991,4.543888131,1.591064607,0.301029996,3.50284909,2.096910013,0,3.478689587,1.531478917,0.602059991,4.111217067
0.301029996,0.301029996,3.020797488,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.51851394,0.301029996,3.480096213
1.505149978,0,3.179842713,1.826074803,0,3.355710667,0,0,0,0,0,0
1.72427587,0.602059991,4.178438169,0,0,0,1.643452676,0.301029996,3.814116722,0.84509804,0.84509804,4.066880336
0,0,0,0,0,0,0,0,0,2.238046103,0,3.118691333
0,0,0,2.230448921,0,3.201377993,0,0,0,0,0,0
2.245512668,0,3.112130326,1.255272505,0.301029996,2.990682227,1.806179974,0,3.139879086,2.164352856,0,3.138173761
0,0,0,1.544068044,0,3.638647608,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1.113943352,0,3.017196484
1.041392685,0,3.302945803,0,0,0,0,0,0,2.033423755,0,3.494802604
0,0,0,1.716003344,0,3.108157396,1.278753601,0.301029996,3.557673106,0,0,0
0,0,0,0,0,0,0,0,0,1.681241237,0.301029996,3.731811367
0,0,0,1.579783597,0,3.108157396,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.071882007,0,3.115372737
0.602059991,0.301029996,3.852257807,0,0,0,1.531478917,0.301029996,3.911403448,2.041392685,0,3.700080264
0,0,0,0,0,0,0,0,0,0,0,3.295577571
2.158362492,0,4.153308111,1.716003344,0,3.510764622,1.897627091,0,3.732982197,0,0,0
1.477121255,0,3.179842713,1.740362689,0,3.480649404,0,0,0,0.77815125,0,3.626694535
0,0,0,0,0,0,1.079181246,0.477121255,3.522046244,1.806179974,0.477121255,3.580203298
0,0,0,0,0,0,1.707570176,0,3.021147551,0,0,0
0,0,0,0,0,0,1.698970004,0,3.395970697,0,0,0
0,0,0,1.113943352,0,3.098997634,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,2.033423755,0,2.931339283
0,0,0,2.071882007,0,3.089745848,2.152288344,0,3.305544385,0,0,0
0.77815125,0.301029996,3.706935243,0,0,0,2.093421685,0,3.344473291,2.139879086,0,3.595812588
1.995635195,0,3.465732666,0,0,0,0,0,0,0,0,0
0,0,0,2.100370545,0,3.379124146,0,0,0,0,0,0
0,0,0,0,0,0,1.919078092,0.602059991,3.87568003,0,0,0
0.77815125,0.954242509,4.652050152,1.146128036,0.477121255,3.822584519,1.69019608,0.77815125,4.328966295,0.602059991,0,3.434456691
