B1,I1,C1,P1,B2,I2,C2,P2,B3,I3,C3,P3,B4,I4,C4,P4,Y
0,0,0,0,0,3.133538908,0,0,0,0,0,0,0,0,0,0,N
0.301029996,0,3.075925397,0.602059991,0,0,3.677623986,0.602059991,0,0,0,0,0,2.61809041,1.556289799,0.301029996,N
0,0,0,0,0,0,0,0,0,0,3.062857178,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,3.399658354,0,-0.176091259,N
0,1.538717326,0,0,0,0,1.937295156,0,0,0,0,0,0,0,0,0,N
0,1.232710295,1.403909661,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,2.750002705,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.39707055,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.179393895,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.919120406,0,0,N
0,2.118335892,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,1.282526555,0,0,0,0,1.210076309,0,N
0,2.714808585,0,0,0,0,0,0,0,0,0,0,0,1.651693276,0,0,N
0,0,0,0,0,0,0,0,0.301029996,1.504375305,0,-0.301029996,0,0,0,0,N
0,0,0,0,0,0,0,0,0,2.415136492,0,0,0,0,0,0,N
0,3.172705261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.483780088,0,0.602059991,0,0,0,0,0,0,2.656417654,0,N
0,0,0,0,0,2.653800951,0,0,0,0,0,0,0,0,0,0,N
0,3.431117466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,3.246125235,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,2.972786708,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.245512668,0,0,N
0,0.974060829,0,0,0,3.2588064,3.19723881,0.301029996,0,0,0,0,0,0,0,0,N
0,2.35193622,0,0,0,0,0,0,0.477121255,2.425288872,1.870416071,0.124938736,0,0,0,0,N
0,3.377469253,1.664063449,0.301029996,0,3.29666519,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.383745137,3.273816704,0.301029996,0,0,0,0,0,0,2.864044102,0,N
0,1.007238409,0,0,0,0,0,0,0,0,0,0,0,0,3.39707055,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.55114362,0,0,N
0,3.054680671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.662948622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.760566076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,2.732147461,0,0,0,0,1.147555121,0,0,0,0,0,0,0,0,0,N
0,1.639550407,1.361158269,0.602059991,0,3.052576852,0,0,0,0,1.39312992,0.301029996,0.602059991,2.355677865,2.478029002,-0.124938737,N
0,0,0,0,0,0,3.779719583,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0.301029996,0,3.01768135,-0.301029996,0,0,0,0,N
0,2.443817832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,2.062953974,0,0,0,0,0,0,N
0,1.572411238,0,0,0,0,0,0,0,0,2.415136492,0,0,0,0,0,N
0,0,0,0,0,1.195396414,1.322481401,0.301029996,0.301029996,3.44667545,2.29307572,0,0,0,0,0,N
0,2.696444905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.273816704,0,0,0,0,2.055143005,0,0,0,3.46263704,0,N
0,3.256956519,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0.301029996,1.147964764,0,-0.301029996,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.129826745,0,0,N
0,1.729534744,0,0,0,0,0,0,0.301029996,0,3.093192983,-0.301029996,0,0,0,0,N
0,0,0,0,0,0,0,0,0,2.931339283,0,0,0,0,0,0,N
0,0,0,0,0.301029996,1.935759104,0,-0.301029996,0,0,0,0,0,1.207151756,2.06069784,0.301029996,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.919120406,0,0,N
0,0,0,0,0.602059991,1.289712702,1.887884157,-0.301029996,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.439002758,0.963604871,0.477121255,0,0,1.828676941,0,0,0,0,0,N
0,0,0,0,0,3.106596513,0,0,0,0,0,0,0,0,0,0,N
0.477121255,3.484111025,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.417994573,0,0,0,0,0,0,N
0,0,1.727309841,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0.477121255,2.39258168,0,0.301029996,0.602059991,0,0.96604172,-0.602059991,0,0,3.138173761,0,0,0,2.440909082,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.465477829,0,0.301029996,N
0,1.636501757,0,0.301029996,0.301029996,2.375439037,3.601577299,0.176091259,0,0,3.82111795,0,0,0,0,0,N
0,3.390383061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.169302314,0,0,0,1.416400433,1.500367916,0.301029996,0,0,3.42128792,0.301029996,0,0,0,0,N
0,1.807574477,0,0,0,0,0,0,0,0,0,0,0.301029996,3.603356414,0,0,N
0,0.885002789,0,0.301029996,0,0,2.74419297,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,1.149947934,0,0,0,0,0,0,0.301029996,0,2.204213693,-0.301029996,N
0,3.13008747,0,0,0,0,0,0,0,0,3.419721329,0,0,0,0,0,N
0,1.233696208,0,0,0,0,0,0,0,0,0,0,0,0,0.804625643,0,N
0,0,0,0,0,0,0,0,0,2.719095197,0,0.301029996,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.722095858,0,0.301029996,N
0.301029996,1.877630709,1.796403535,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,2.244519953,0,0.477121255,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.416402733,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.408333676,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39707055,0,N
0,0,0,0,0,3.106596513,0,0,0,0,1.265265003,0,0,0,0,0,N
0,0,2.877148885,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,3.139879086,0,0,0,0,0,N
0,3.002089553,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.899978763,0,0.301029996,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0.791887202,0,0,0,0,0,0,N
0,0,0,0,0,3.407626509,0,0,0,0,3.595812588,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.587575776,0,0,N
0,0,0,0,0,3.134810742,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.268157915,0,0,0,0,0,0,N
0,0,2.662948622,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.44257876,0,0,0,0,0,0,0,0.883980887,1.121405735,0.301029996,0,1.996287836,0,0,N
0,0,0,0,0,3.683814631,0,0.301029996,0,0,3.145645454,0,0,0,0,0,N
0.477121255,3.492525566,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,2.638251483,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.411049154,0,0,N
0.301029996,0,3.34404472,0.301029996,0,0,3.164283539,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,2.194930286,0,0,0,0,3.200960356,0,N
0,0,0,0,0,0,0,0,0,3.75816599,0,0.602059991,0,0.863299906,1.507966547,0.301029996,N
0,1.382574191,0,0,0,0,0,0,0,0,0,0,0,3.39707055,0,0,N
0,1.576108166,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.156222197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,0,3.381899443,0.301029996,0,0,3.247563278,0,0,0,0,0,0.301029996,3.071889901,3.43085674,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.351845111,0,-0.301029996,N
0,1.731483549,0,0.301029996,0,1.179350021,1.59108011,0.477121255,0,0,0,0,0,0,0,0,N
0,1.287524805,0,0,0,3.608904325,0,0.477121255,0,0,0,0,0.301029996,2.230448921,2.602186774,0,N
0,1.550303873,0,0,0,3.130922206,3.407626509,0.301029996,0,0,0,0,0,0,1.538762138,0,N
0,1.684288691,0,0.301029996,0,0,0,0,0,2.802680574,2.769551079,0.477121255,0,1.593410882,1.556381525,0.477121255,N
0,0,1.612154153,0,0,0,1.628839787,0.301029996,0,0,2.214283086,0.301029996,0,1.996840373,2.391327195,0.477121255,N
0,0,0,0,0,0,0,0,0.301029996,3.115372737,0,-0.301029996,0,0,0,0,N
0,2.68635459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.662948622,0,0,0,1.109489122,0,0.301029996,0,0,0,0,0,0,0,0,N
0.301029996,2.892803841,0,0.301029996,0,0,0,0,0,0,3.191428044,0,0,0,0,0,N
0,0,1.243596745,0,0,0,0,0,0,0,1.237877741,0,0,0,1.195328293,0,N
0,1.012846369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.477121255,1.060829865,2.252263471,0.477121255,0,3.395970697,3.246125235,0.301029996,0,0,0,0,0,0,0,0,N
0,3.17356616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,1.512150935,0.301029996,0,0,1.694068377,0.477121255,0,0,0,0,0,3.588271707,0,0.301029996,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.726852159,0,0.477121255,N
0,3.317072642,0,0,0,3.395970697,0,0,0,1.386145287,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,3.09653569,0,0,0,2.161607044,0,N
0,3.153788186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.198522983,0,0,N
0,0,0,0,0,0,0,0,0.602059991,2.041683143,1.757438144,-0.301029996,0,0,0,0,N
0.477121255,3.369930013,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0.301029996,1.792388061,0,-0.301029996,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0.301029996,1.316341682,0,-0.301029996,0,0,0,0,N
0,1.609502466,0,0,0,0,0,0,0,0,1.830447556,0,0,2.383220573,0,0.477121255,N
0,0,0,0,0,0,0,0,0,1.942600074,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,1.465326533,0,0,0,0,0,0,N
0.602059991,2.503848713,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.855953265,-0.362599181,0.602059991,0,0,0,0,0,0,0,0,0,0,1.521842951,0,N
0,0,0,0,0,1.279631851,0,0,0,0,0,0,0,0,3.29666519,0,N
0,0,0,0,0,3.407626509,0,0,0,0,0,0,0,0,0,0,N
0,2.528027479,0,0,0,0,0,0,0,0,0,0,0,0,2.931212421,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.137300608,0,N
0,0,2.714808585,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,2.662948622,0,0,0,0,0,0,0,2.155995234,0,0.301029996,0,0,0,0,N
0,3.178180812,0,0.301029996,0,0,0,0,0,0,1.506816293,0.301029996,0,0,0,0,N
0.477121255,1.759858635,0,0,0,0,3.779719583,0,0.477121255,2.420195976,3.09637773,-0.176091259,0,0,0,0,N
0,3.354951275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0.799712539,0,0,0,0,0,N
0,0,1.755974878,0,0,0,0,0,0,0,0,0,0,3.380087933,0,0.301029996,N
0,1.471174331,0,0.477121255,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,2.969554195,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0.301029996,3.315926935,0,-0.301029996,0,0,0,0,N
0,1.511313245,1.534726204,0.477121255,0,0,0,0,0,0,0,0,0,0,0.957487061,0,N
0,1.40632066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.698970004,1.95538735,1.495451538,0.698970004,0.301029996,0,2.534250485,0,0,0,1.738039178,0,0,0,3.400304733,0,N
0,1.40632066,0,0,0,3.395970697,0,0,0,0,0,0,0,0,3.39707055,0,N
0.477121255,3.277940796,2.319721451,0.602059991,0,0,0,0,0,1.274605029,1.902685695,0.477121255,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,2.433896538,0,-0.477121255,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.39624166,0,0,N
0,0,0,0,0,0,0,0,0.301029996,1.935632417,0,0,0,0,0,0,N
0,0,0,0,0.301029996,2.901612309,0,-0.301029996,0,0,0,0,0.301029996,2.641923443,2.534207478,0,N
0,0,0,0,0,0,0,0,0,3.27151557,0,0.301029996,0,0,0,0,N
0,0,0,0,0,0,0,0,0.477121255,1.346298254,0,-0.477121255,0,0,0,0,N
0,0,0,0,0,0,0,0,0,1.813206994,0,-0.698970004,0,0,2.710338155,0,N
0,0,0,0,0,0,3.686636269,0,0,0,0,0,0.301029996,1.377736623,1.899789642,0.397940009,N
0,0,0,0,0,0,0,0,0,3.115372737,0,0,0,0,0,0,N
0,0,0,0,0,1.182674822,1.016138129,0.477121255,0,0,1.864392493,0,0,3.39624166,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.931212421,0,0,N
0,0,0,0,0,0,2.267071715,0,0.301029996,1.400289398,2.179536504,0,0,0,3.680335513,0,N
0,0,0,0,0,0,0,0,0,2.239045233,0,0,0,0,0,0,N
0,3.390383061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.477121255,2.067180324,0,0.477121255,0,0,1.636265161,0,0,0,0,0,0,0,3.372919897,0,N
0,0,0,0,0.477121255,2.201757531,0,-0.477121255,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.786058869,1.430248991,0.301029996,N
0,0,0,0,0,0,0,0,0,1.352843926,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.336451669,0,0,N
0.301029996,2.431117466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.477121255,0,2.424714989,0.477121255,0,0,0.718887105,0,0,0,0.899329838,0,0,0,0,0,N
0.477121255,3.118442115,0,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.448755123,0,0,N
0.77815125,2.007596679,0,0.301029996,0.602059991,0,2.085407214,-0.602059991,0,0,0,0,0,0,0,0,N
0.301029996,2.515321798,0,0,0,0,0,0,0,3.295577571,0,0,0,0,3.29666519,0,N
0.301029996,2.019595556,0,0,0,0,0,0,0,1.733242878,3.100703083,0.301029996,0,0,0.931469418,0,N
0,0,0,0,0,0,0,0,0,3.39707055,0,0,0,0,0,0,N
0,0,0,0,0,2.495665454,0,0,0,0,0,0,0,0,0,0,N
0,3.098997634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.815237642,2.067370562,0.698970004,0,0,1.892935407,0.698970004,0.602059991,0,2.443501158,-0.301029996,0.301029996,0,3.599555013,0.301029996,N
0,1.380258318,0.938667854,0.698970004,0.301029996,2.996987429,3.313893518,0.397940009,0,0,0,0,0,0,2.324387251,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.220812955,0,0,N
0,0.699160795,0,0,0,0,0,0,0,0,1.734599933,0,0,3.68136802,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.465477829,0,0.301029996,N
0,1.283444821,0,0,0,0,0,0,0,0,1.570995747,0,0,3.079308029,0,0,N
0,0,0,0,0,0,0,0,0,2.318226479,0,0,0,0,0,0,N
0,2.714808585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,2.261202103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,2.839951387,0,0,0,0,1.424752531,0,0,0,0,0,0,0,0,0,N
0.301029996,2.100110595,0,0.477121255,0,0,3.623207543,0,0,1.54023319,2.245394051,0.477121255,0.301029996,0,2.416027607,0.176091259,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.313343534,0,0.301029996,N
0,1.200668544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.260907229,0,0,0,0,0,0,0,0,0,0,0,0,3.411049154,0,N
0.301029996,3.17356616,0,0,0,0,0,0,0,0,0,0,0,0,3.503709726,0,N
0.301029996,3.443817832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,3.294685687,0,0.301029996,0,1.759308529,0,0.301029996,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.90904539,0,0.301029996,N
0,0,0,0,0,0,0,0,0.301029996,3.115372737,0,-0.301029996,0.301029996,0,2.933927899,-0.301029996,N
0,1.112748594,0,0,0,2.930505254,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0.477121255,1.539884473,0,-0.477121255,0.301029996,2.072061435,1.863266542,0,0.301029996,0,2.806273685,-0.301029996,N
0,0,0,0,0,0,3.755293519,0,0,0,2.613805237,0.301029996,0,0,0,0,N
0,2.000668949,0,0.602059991,0.698970004,1.872963187,3.592380016,-0.096910013,0,0,1.742378751,0,0,0,0,0,N
0,3.098997634,3.441099873,0.301029996,0,0,0,0,0,0,0,0,0,0,0,0,N
0.477121255,2.788715852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.39624166,0,0,N
0,0,0,0,0,0,0,0,0,2.172098444,0,0,0,0,0,0,N
0,1.265848754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.198522983,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.200960356,0,0,N
0,3.284248655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.024668891,0,0,0,0,0,0,0,0,0,0,0,2.264921119,0,0,N
0,2.987384586,0,0,0,0,0,0,0.301029996,0,1.172098444,-0.301029996,0,0,0,0,N
0,0,1.405857174,0,0,0,0,0,0,0,2.158683597,0,0,0,1.380450283,0,N
0.602059991,0,1.298001766,0.301029996,0,0,3.663058042,0.477121255,0,0,0,0,0.301029996,0,3.592247205,0.397940009,N
0.84509804,3.10075063,0,0.602059991,0.602059991,1.916335566,2.268623555,-0.124938737,0,0,2.348567795,0.301029996,0,0,3.912356826,0.301029996,N
0,1.241870057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.569393438,0,0.477121255,0,0,0,0,0,3.10720997,3.115372737,0.301029996,0,0,2.02188307,0,N
0,1.589347155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.698970004,3.658740566,1.573254515,0.77815125,0,0,0,0,0,0,0,0,0.602059991,1.821848821,1.347142396,-0.301029996,N
0.477121255,2.162272784,1.108233043,0.602059991,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.781874999,0,0,0,0,0,0,0,0,1.237866754,0,0,0,3.216983856,0,N
0,2.692181059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.855192201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0.915468036,0,0,0,0,0,0,0,0,0,0,0,0,3.139879086,0,N
0,0,0,0,0,1.422800152,0,0.301029996,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.315926935,0,0,0,0,0,0,N
0,1.502040704,0,0.698970004,0,0,1.771102622,0.301029996,0,0,0,0,0,0,0,0,N
0.301029996,3.163475845,0,0,0,0,3.001568332,0,0,0,0,0,0,3.372531098,0,0,N
0,0,0,0,0,0.605894042,0,0,0.301029996,2.569386076,2.258925929,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.408333676,3.064697031,0.301029996,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.200074488,0,0,N
0,3.169302314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,2.919949295,0,0,0,0,0,0,N
0.477121255,2.547596193,0,0,0,3.792039671,0,0.602059991,0,0,0,0,0,0,0,0,N
0,0,0,0,0.477121255,0,2.997704661,0.301029996,0,0,0,0,0,0,0,0,N
0,0.892171758,0,0,0,0,0,0,0,0,0,0,0,0,3.064697031,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.919120406,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.086114381,0,0,N
0,0,0,0,0,0,0,0,0,0,3.315926935,0,0,0,0,0,N
0,0,0,0,0,3.417693817,0,0.301029996,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,1.846627757,0,0.301029996,0,0,0,0,N
0,0,3.355710667,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0.301029996,2.035490976,1.89050086,0.301029996,0.602059991,2.063516897,2.340003641,0.243038049,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.118691333,0,0,0,0,0,0,N
0,3.201377993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,2.282298308,0,0,N
0,0,2.719216157,0.301029996,0,0,0.668646009,0,0,0,1.606694843,0,0,0,0,0,N
0.477121255,2.094579563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,2.318226479,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0.301029996,0,3.01768135,-0.301029996,0,0,0,0,N
0,2.205067409,0,0,0.301029996,3.557673106,0,0.301029996,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0.301029996,2.675943999,0,0,0,0,0,0,N
0,3.108157396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.115372737,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0.301029996,0,2.361684426,-0.301029996,0,0,3.133538908,0,N
0,0,0,0,0.477121255,1.544303649,3.006015373,0.301029996,0,1.854982224,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,3.592398835,0,0.301029996,N
0,0,0,0,0,0,0,0,0,2.69351758,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,3.414484116,0,0,0,0,1.241016341,0,N
0,0,0,0,0,0,0,0,0,0,3.741403917,0,0,2.017365201,0,0.301029996,N
0,0,1.403554652,0,0.301029996,0,2.335042188,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0.602059991,1.942262647,0,0.477121255,0.301029996,2.260607169,1.463752063,0.176091259,0,0,0,0,N
0,0,0,0,0,0,0,0,0,1.606694843,0,0.301029996,0,1.573125544,0,0,N
0,0,0,0,0.301029996,1.907204199,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,3.395970697,0,0,0,0,0,0,0,0,0,0,N
0,3.098997634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,2.931339283,0,0,0,0,0,0,N
0,3.089745848,0,0,0,0,3.305544385,0,0,0,0,0,0,0,0,0,N
0,1.526872307,1.305383671,0.477121255,0,0,1.243273653,0,0,1.352843926,1.019305155,0.301029996,0,0,3.734421719,0.301029996,N
0,0,0,0,0,0,1.57362128,0,0,0,1.972563298,0,0,0,0,0,N
0.301029996,3.016042646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0.301029996,2.315844023,0,0.602059991,0,0,0,0,0,0,0,0,N
0.301029996,3.110345284,2.966696578,0.477121255,0.698970004,2.563836948,1.694206215,0.77815125,0.477121255,1.628276717,0,-0.477121255,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,1.517098716,1.502630504,0.301029996,N
0,0,0,0,0,0,0,0,0,2.439623152,1.610319379,0.602059991,0,0,3.788051478,0.301029996,N
0,1.796236869,1.714582193,0.698970004,0,1.724631995,2.279002598,0.77815125,0,0,2.421246704,0.602059991,0.301029996,0,3.916741841,0.397940009,y
0,1.653230526,0,0.477121255,0,0,0,0,0.477121255,0,2.614245641,0,0,0,0,0,y
0,1.579859117,0,0,0,0,2.708656505,0,0,0,1.895970176,0,0.301029996,2.227709177,0,-0.301029996,y
0,0,0,0,0,0,0,0,0,3.396469907,3.017196484,0.301029996,0,0,0,0,y
0,1.593782563,0,0,0,0,0,0,0,0,3.115372737,0,0.301029996,0,1.963891123,-0.301029996,y
0,0,0,0,0,0,0,0,0,1.45689124,0,0,0,0,1.607913043,0,y
0.698970004,2.143351394,0,-0.397940009,0,3.431952202,0,0,0,0,3.577154565,0.301029996,0,3.137300608,0,0,y
0,2.286825541,0.417435954,0.477121255,0,0,0.598064934,0,0,0,1.442227398,0,0,0,1.279799254,0,y
0,0.918326041,0.617625643,0.301029996,0.301029996,0,0.735592798,-0.301029996,0,1.872601826,0,0,0,0,3.39707055,0,y
0,3.71952825,0,0.477121255,0,0,0,0,0,0,0,0,0.301029996,3.61666121,3.370274176,0.477121255,y
0,0,0,0,0,0,0,0,0,0,0,0,0,1.253233226,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,2.587575776,0,0,y
0,0,3.713261354,0,0.602059991,2.016031231,2.016291589,-0.124938737,0.301029996,0,3.628192181,0.176091259,0,3.245512668,3.132866542,0.301029996,y
0,0,0,0,0,0,0,0,0.477121255,3.093192983,0,-0.477121255,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0.970571271,0,0,0,0,0,0,y
0,1.332226012,0,0.301029996,0.477121255,2.74647291,2.99628993,0.124938736,0,0,0,0,0.301029996,3.39624166,0,-0.301029996,y
0,0,0,0,0,0,0,0,0,3.511394128,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0.301029996,2.291193346,0,0.176091259,0.84509804,3.42275988,3.436295368,0.057991947,y
0,0,0,0,0,1.129347856,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,0,0,0,0,2.770859905,0,0,y
0,0,0,0,0,0,1.374202753,0,0,0,0,0,0,0,1.703858012,0,y
0.602059991,3.812915178,0,-0.124938737,0.477121255,0,1.307255964,-0.477121255,0.602059991,0,3.28144031,0,0,0,0,0,y
0,1.291916096,0,0,0,0,1.764689695,0,0.301029996,3.592571347,3.604943636,0.477121255,0,0,4.140508199,0.477121255,y
0,0,0,0,0,0,0,0,0,0,3.895115827,0.477121255,0,0,0,0,y
0,1.559625636,0,0.301029996,0.301029996,2.294148823,3.521462926,0.301029996,0,0,0,0,0,0,2.234902894,0.301029996,y
0.477121255,1.977823628,0,-0.477121255,0,0,0,0,0.477121255,0,3.287522243,-0.176091259,0.301029996,0,1.719914533,0,y
0.301029996,1.991293693,0,-0.301029996,0,0,0,0,0.301029996,2.372056007,0,0,0,0,0,0,y
0,0,0,0,0,1.381765642,1.004114212,0.477121255,0,0,2.517426321,0,0,0,1.156786104,0,y
0,2.839951387,0,0,0.301029996,1.589858448,0,-0.301029996,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0.477121255,3.896270657,2.752225829,0.124938736,0,0,0,0,y
0,1.40632066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,y
0,0,0,0,0,0,0,0,0,1.386145287,0,0,0,0,0,0,y
0,1.059969288,0,0,0,0,0,0,0,1.591821482,0,0.301029996,0.301029996,2.596462992,3.202461735,0,y
