B1,I1,C1,P1,R1,F1,M1,B2,I2,C2,P2,R2,F2,M2,B3,I3,C3,P3,R3,F3,M3,B4,I4,C4,P4,R4,F4,M4,Y
0,1.067417356,0,0,1.041392685,0,3.302945803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.892742613,0,2.033423755,0,3.494802604,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.492432941,1.451040255,0,2.045322979,0.301029996,3.270584191,N
0,2.627481659,0,0.477121255,2.181843588,0.477121255,4.118843353,0,0,0,0,0,0,0,0.301029996,0,3.751993578,0,1.301029996,0.301029996,3.751993578,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.538717326,0,0,2.217483944,0,2.714808585,0,0,0,0,0,0,0,0,3.139879086,0,0,1.84509804,0,3.139879086,N
0,0,0,0,0,0,0,0,3.059895921,0,0.301029996,2.075546961,0.301029996,3.529716936,0,0,0,0,0,0,0,0,1.55197251,0,0,2.041392685,0,3.39707055,N
0,0,0,0,0,0,0,0,2.921132811,0,0,1.913813852,0,3.222162806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.13008747,0,0,2.139879086,0,3.13008747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,4.1752218,0,0,1.681241237,0,4.1752218,0.477121255,3.380150919,2.732613372,-0.176091259,1.799340549,0.301029996,3.751379617,0,0,0,0,0,0,0,0,0,2.931339283,0,2.025305865,0,3.408460537,N
0,0,0,0,0,0,0,0,3.371927343,0,0,2.195899652,0,3.371927343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.051579578,0,0.301029996,1.113943352,0.301029996,3.16552293,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39707055,0,0,2.149219113,0,3.39707055,N
0,0,0,0,0,0,0,0.301029996,2.832508913,0,-0.301029996,1.716003344,0,3.133538908,0,0,0,0,0,0,0,0,0,2.307914486,0,2.238046103,0,3.153012526,N
0,0,0,0,0,0,0,0,2.665666582,0,0,1.880813592,0,3.142787837,0,0,0,0,0,0,0,0,0,1.548427303,0,1.886490725,0,3.561264528,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.48296647,0,0.301029996,2.204119983,0.301029996,3.48296647,N
0.477121255,0.946909952,0,-0.477121255,0.77815125,0,3.156424966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,2.714808585,0,0,2.252853031,0,2.714808585,0,0,0,0,0,0,0,0.301029996,2.721016662,0,0,1.892094603,0.301029996,3.419986667,N
0,3.077488135,0,0,2.08278537,0,3.077488135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.063349839,0,0.301029996,1.672097858,0.301029996,3.196888747,0.477121255,2.882381107,2.484441098,-0.176091259,2.123851641,0.301029996,3.484441098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.882881597,0,0,1.278753601,0,3.097725445,0,0,0,0,0,0,0,N
0,2.005554268,0,0,2.225309282,0,3.181645527,0,0.408111828,1.080128673,0.301029996,1.301029996,0.301029996,3.368039867,0,0,0,0,0,0,0,0,0,3.118691333,0,2.037426498,0,3.118691333,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.011608885,0,0,1.176091259,0,3.229092829,N
0,2.901396876,0,0,2.103803721,0,2.901396876,0,0,0,0,0,0,0,0,3.407626509,3.097725445,0.301029996,1.301029996,0.301029996,3.580780833,0,0,0,0,0,0,0,N
0,3.038989266,0,0,0.77815125,0,3.038989266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.167077261,0,0,0.954242509,0,3.407626509,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.477121255,2.554162206,0,-0.477121255,2.100370545,0,3.156222197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.656963967,0,0,1.477121255,0,3.656963967,0,2.932066137,0,0,1.897627091,0,3.409187392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.919949295,0,-0.301029996,2.149219113,0,3.39707055,N
0.698970004,2.099100825,0,-0.22184875,0.602059991,0.477121255,4.3428765,0.698970004,1.484359664,0,-0.698970004,1.973127854,0,2.714808585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.179842713,0,0,1.477121255,0,3.179842713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,3.21987877,0,-0.301029996,2.235528447,0,3.21987877,0.301029996,2.996614002,2.695584007,0,2.037426498,0.301029996,3.172705261,0,3.134175291,0,0.301029996,1.278753601,0.301029996,3.134175291,0,0,0,0,0,0,0,N
0,1.964606265,0,0,2.217483944,0,3.21987877,0,1.233010103,1.057606881,0.477121255,1.681241237,0.477121255,3.575708129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.731863959,0,-0.301029996,2.136720567,0,3.731863959,N
0,2.025298326,0,0,1.986771734,0,3.959796777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.698970004,1.660812503,0,-0.397940009,2.045322979,0.301029996,3.493321416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6787818,0,0,2.158362492,0,3.6787818,N
0.301029996,3.375156861,0,-0.301029996,2.260071388,0,3.375156861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.268157915,0,-0.301029996,1.414973348,0,3.268157915,N
0.602059991,1.910578754,0,-0.602059991,1.977723605,0,3.658766781,0,0,0,0,0,0,0,0.301029996,0,2.38643721,-0.301029996,1.954242509,0,3.708656505,0.477121255,1.96507089,0,-0.477121255,1.591064607,0,3.672641066,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.193772609,0,0,2.025305865,0,3.494802604,N
0,0,0,0,0,0,0,0,3.260972758,0,0.301029996,0.602059991,0.301029996,3.260972758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,1.661645681,0,-0.301029996,1.792391689,0,3.193124598,0,3.6787818,0,0,2.068185862,0,3.6787818,N
0,0,0,0,0,0,0,0,2.987384586,0,0,2.184691431,0,2.987384586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.301029996,2.413778589,0,-0.301029996,2.089905111,0,2.714808585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.414484116,0,0,1.591064607,0,3.414484116,N
0,0,0,0,0,0,0,0,3.214381514,0,0,1.146128036,0,3.691502769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,2.662948622,0,0,1.278753601,0,2.662948622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,3.108070218,0,0,1.69019608,0.301029996,3.108070218,0,0,0,0,0,0,0,0,0,1.134175291,0.301029996,1.919078092,0.301029996,3.134175291,0,0,3.103815061,0.301029996,1.255272505,0.301029996,3.103815061,N
0,3.267599254,0,0,0.602059991,0,3.56862925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,0,2.365067928,-0.301029996,1.826074803,0,3.569187911,N
0,2.485516814,0,0,0.698970004,0,3.962638069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.862473197,0,0.477121255,1.672097858,0.477121255,3.797423953,N
0,0,0,0,0,0,0,0,3.193124598,0,0,2.23299611,0,3.193124598,0,0,3.322789422,0,1.806179974,0,3.322789422,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.250615731,0,0.477121255,1.322219295,0.477121255,3.593038412,0,0,0,0,0,0,0,N
0,3.615517326,0,0.477121255,2.017033339,0.477121255,3.615517326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.103396943,0,0,1.322219295,0,3.103396943,N
0,0,0,0,0,0,0,0,3.479210808,0,0,1.73239376,0,3.479210808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.994498718,0,0.477121255,1.903089987,0.477121255,3.565034748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.137102034,0,0,1.982271233,0,3.137102034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,1.815954466,0,-0.301029996,2.068185862,0,3.138173761,N
0,0,0,0,0,0,0,0.301029996,2.090121067,0,-0.301029996,2.089905111,0,3.044363577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.329279291,0,0,2.033423755,0,2.931339283,N
0,0,0,0,0,0,0,0,3.685049427,0,0,1.977723605,0,3.747100931,0,1.989567479,0,0,1.929418926,0,3.980793555,0,0,1.682211863,0,0.602059991,0,3.927724531,N
0.301029996,2.227403017,0,-0.301029996,2.117271296,0,3.181645527,0,0,3.13008747,0,2.139879086,0,3.431117466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.477121255,2.842546525,0,-0.176091259,1.255272505,0.301029996,3.455484726,0,0,2.74419297,0,1.079181246,0,3.679763559,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.13008747,0,0,2.139879086,0,3.13008747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.137150788,0,0.477121255,1.826074803,0.477121255,3.502491505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.696274671,0,0.301029996,1.963787827,0.301029996,3.655316063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.764585282,1.483960679,0.477121255,2.139879086,0.477121255,3.539891205,N
0,2.812592161,0,0,1.681241237,0,2.812592161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.081739483,0,0,1.851258349,0,3.11916598,N
0,0,0,0,0,0,0,0,1.583813982,0,0.301029996,1.973127854,0.301029996,3.518312433,0.301029996,0,2.065203828,-0.301029996,0,0,3.407626509,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,2.394264468,0,0,2.204119983,0,3.695294464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.283275951,0,0.301029996,1.973127854,0.301029996,3.217774402,N
0,0,0,0,0,0,0,0,1.455670776,0,0.301029996,1.505149978,0.301029996,3.617169765,0,1.687467205,1.766742517,0.301029996,1.84509804,0.301029996,4.051130496,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52234422,0,0,1.954242509,0,3.52234422,0,0,0,0,0,0,0,N
0.477121255,3.183926517,0.963300368,0,0.903089987,0.477121255,3.623352633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,2.695584007,0,0,2.187520721,0,2.996614002,0,0,0,0,0,0,0,0,1.136382891,0,0,1.113943352,0,3.017196484,N
0,3.765870336,0,0,0,0,3.765870336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.112130326,0,0,2.240549248,0,3.112130326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.776268653,1.25013126,0.301029996,1.531478917,0.301029996,3.659774422,N
0,0,0,0,0,0,0,0,2.662948622,0,0,1.792391689,0,2.662948622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,2.036030835,0,0.301029996,2.184691431,0.301029996,3.427605237,0,0,0,0,0,0,0,0,0,1.976921267,0,2.217483944,0,3.153012526,N
0,3.631182787,0,0.301029996,1.880813592,0.301029996,3.631182787,0,3.474596156,0,0,1.973127854,0,3.474596156,0,0,1.671860539,0.301029996,1.959041392,0.301029996,3.550734191,0.301029996,0,3.419721329,-0.301029996,2.220108088,0,3.419721329,N
0.698970004,1.532675299,0,-0.602059991,1.672097858,0,3.63647902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.935495168,0,0.301029996,1.826074803,0.301029996,3.935495168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.097725445,0,0,0.77815125,0,3.097725445,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22109411,0.301029996,2.220108088,0.301029996,3.451543032,0,0,0,0,0,0,0,N
0.301029996,3.852278116,0,-0.301029996,2.255272505,0,4.153308111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,1.995056964,0,-0.301029996,0.698970004,0,3.457454962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.486634793,0,0,2.133538908,0,3.13008747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.172705261,0,0.301029996,2.033423755,0.301029996,3.172705261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.519651466,0,0.477121255,1.579783597,0.477121255,3.519651466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.931339283,0,0,2.033423755,0,2.931339283,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.315926935,0,0,2.214843848,0,3.315926935,N
0,0,0,0,0,0,0,0,3.390383061,0,0,1.897627091,0,3.390383061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,3.017196484,0,-0.301029996,1.146128036,0,3.017196484,N
0,0,0,0,0,0,0,0,1.759019608,0,0,2.123851641,0,3.431117466,0,3.097725445,3.407626509,0.301029996,1.322219295,0.301029996,3.580780833,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.301029996,1.842395661,0,0,1.880813592,0.301029996,2.990682227,0,0,2.74419297,0,1.69019608,0,3.139879086,0,0,2.935017461,0.301029996,1.954242509,0.301029996,3.588271707,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.204340555,0,0,2.235528447,0,3.107430542,N
0.477121255,2.594763724,0,-0.176091259,1.477121255,0.301029996,3.594763724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.714711421,0,0,2.195899652,0,3.076439257,0,0,2.164283539,0,2.238046103,0,3.164283539,0,0,3.596607567,0,1.959041392,0,3.783903579,N
0.301029996,3.375156861,0,-0.301029996,2.252853031,0,3.375156861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.59773,0,2.068185862,0,3.39707055,N
0.77815125,2.786269863,1.270991035,0.124938736,0.903089987,0.903089987,4.258581407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,1.322481401,1.285235729,0,1.832508913,0.301029996,3.529567004,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.245512668,0,0,2.201397124,0,3.245512668,N
0,1.435637608,0,0,1.982271233,0,3.375156861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.696179214,0,0,1.73239376,0,3.696179214,N
0,0,0,0,0,0,0,0,0.519933822,0,0,1.612783857,0,2.662948622,0,0,0,0,0,0,0,0,1.81377706,0,0.477121255,1.612783857,0.477121255,3.95679186,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.011184167,0,1.278753601,0,3.654636843,0.301029996,2.216075993,3.494317738,0,1.662757832,0.301029996,3.647079626,N
0,0,0,0,0,0,0,0,2.839951387,0,0,2.100370545,0,3.379124146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.016042646,0,0,2.100370545,0,3.379124146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.303169124,0,0.301029996,2.155336037,0.301029996,3.303169124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.67959696,0,0,0,0.301029996,3.720989645,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43358179,0,0.477121255,1.799340549,0.477121255,3.43358179,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.317072642,0,0,2.11058971,0,3.379124146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.991313829,0,0,2.181843588,0,3.482675522,0,0,1.935110867,0,2.123851641,0,3.607208725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.926373022,0,0,2.217483944,0,3.181645527,0,0,1.550303873,0,2.017033339,0,3.431117466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.790461176,0,0.301029996,1.77815125,0.301029996,3.880366288,0,0,0,0,0,0,0,0,0,2.74419297,0,1.079181246,0,3.679763559,0,0,1.591415956,0.301029996,0.698970004,0.301029996,3.834454005,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301029996,2.982410551,0,0,1.672097858,0.301029996,3.398100539,N
0,3.302945803,0,0,1.041392685,0,3.302945803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.477121255,2.140981383,1.310387688,-0.176091259,1.799340549,0.301029996,3.587076807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.656417654,0,0,0.954242509,0,3.133538908,0,0,0,0,0,0,0,N
0,3.179842713,0,0,1.505149978,0,3.179842713,0,2.855192201,0,0,2.100370545,0,3.156222197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.201660545,0,0,2.139879086,0,3.6787818,N
0.477121255,2.526784861,0,-0.176091259,1.477121255,0.301029996,3.526784861,0,0,0,0,0,0,0,0.301029996,2.441728188,0,-0.301029996,0.77815125,0,3.395970697,0,3.32566454,0,0,0.698970004,0,3.626694535,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.540075229,0,0,1.176091259,0,3.017196484,N
0.301029996,3.751355717,0,-0.301029996,1.875061263,0,3.751355717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.573656945,0,2.071882007,0,3.573656945,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.931339283,0,0,2.033423755,0,2.931339283,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.649961075,0,0.301029996,2.158362492,0.301029996,3.649961075,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.915196533,0,0,2.164352856,0,3.44667545,N
0.477121255,2.195053216,0,-0.477121255,1.73239376,0,3.149295725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,2.074126865,0,0,2.089905111,0,3.852278116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.540075229,0,1.176091259,0,3.017196484,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.776039096,0,0.301029996,1.792391689,0.301029996,2.858824466,0,0,2.897277116,0.301029996,2.178976947,0.301029996,2.897277116,N
0.301029996,1.712377606,0,0,0,0.301029996,3.950423709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.076721809,0,2.245512668,0,3.6787818,N
0,1.214165275,0,0,2.041392685,0,3.077488135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.258477645,0,0.301029996,1.113943352,0.301029996,3.434568904,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.271413482,0,0.301029996,1.908485019,0.301029996,3.267048676,0.602059991,0.936168399,1.532278905,0.096910013,0.954242509,0.698970004,3.878687794,0,1.55052745,1.177445324,0.477121255,0.77815125,0.477121255,3.944453348,N
0,0,0,0,0,0,0,0.477121255,3.255462733,0,0,1.973127854,0.477121255,4.045815878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.587471795,0,0.301029996,2.201397124,0.301029996,3.587471795,N
0,1.92799883,0,0,1.995635195,0,3.852278116,0,0,0,0,0,0,0,0,0,2.82989221,0,1.531478917,0,3.130922206,0,0,0,0,0,0,0,N
0,3.607445533,0,0,0,0,3.607445533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.426847698,0,0.301029996,1.740362689,0.301029996,3.426847698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.214416913,0,0,0.903089987,0,3.457454962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.300540763,0,1.612783857,0,3.414484116,N
0,0,0,0,0,0,0,0,1.453859771,0,0,1.819543936,0,3.510764622,0,0,0,0,0,0,0,0,0,1.082698032,0,0.903089987,0,3.318226479,N
0,1.701273623,0,0,1.949390007,0,3.674401476,0,0,0,0,0,0,0,0,1.567772799,0,0,1.462397998,0,3.755293519,0,0,0,0,0,0,0,N
0,3.138204664,0,0,1.929418926,0,3.138204664,0,0,2.714808585,0,2.204119983,0,2.714808585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.138204664,0,0,1.880813592,0,3.138204664,0,0,2.714808585,0,2.204119983,0,2.714808585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.172705261,0,0,2.021189299,0,3.172705261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.429391449,0,0,2.206825876,0,3.429391449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.097725445,0,0,1.806179974,0,3.097725445,0,0,0,0,0,0,0,N
0,1.121798072,0,0.301029996,0,0.301029996,3.382857752,0.84509804,1.599469307,1.610242618,-0.146128036,1.230448921,0.698970004,3.91716143,0.301029996,0,1.783541252,0,0,0.301029996,3.426993929,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.477121255,1.616795702,0,-0.477121255,1.612783857,0,3.409187392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,3.213775821,0,0,2.025305865,0,3.213775821,0.477121255,3.567277092,0,0,2.146128036,0.477121255,3.749162805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0.301029996,2.692181059,0,-0.301029996,2.187520721,0,3.169302314,0,0,0,0,0,0,0,0,0,1.010797972,0,1.755874856,0,3.100703083,N
0.477121255,3.179842713,0,-0.477121255,1.477121255,0,3.179842713,0.301029996,0,2.054680671,-0.301029996,1.799340549,0,3.355710667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.097725445,0,0,1.431363764,0,3.097725445,0,0,0,0,0,0,0,N
0.477121255,3.067734394,0,-0.176091259,1.698970004,0.301029996,3.544855648,0,0,0,0,0,0,0,0.301029996,3.849439352,0,0.176091259,1.342422681,0.477121255,3.849439352,0,0,0,0,0,0,0,N
0,3.319172734,0,0.477121255,2.103803721,0.477121255,3.62020273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.673684746,0,0,1.919078092,0,3.673684746,0,1.904589829,1.821012946,0.477121255,1.544068044,0.477121255,4.184750338,0,0,0,0,0,0,0,0,0,3.630133781,0,2.053078443,0,3.630133781,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477121255,2.805566518,0,-0.477121255,1.763427994,0,3.407626509,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.754219962,0,0,2.201397124,0,3.076439257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.975920705,0,0.301029996,1.707570176,0.301029996,3.45304196,0,0,0,0,0,0,0,N
0,3.375156861,0,0,2.238046103,0,3.375156861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,1.363378108,0,0,1.69019608,0,3.480649404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.301029996,3.520908766,0,-0.301029996,2.260071388,0,3.520908766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.602059991,2.370325907,0,-0.301029996,1.77815125,0.301029996,3.950109503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.327990176,0,2.075546961,0,3.327990176,N
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.492432941,0,0,2.053078443,0,2.969554195,N
0.477121255,2.401691462,0,-0.477121255,1.477121255,0,3.480872708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0.602059991,3.791075935,3.791075935,0.176091259,2.238046103,0.77815125,4.092105931,0.301029996,3.723687452,0,-0.301029996,1.672097858,0,3.723687452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.076439257,0,0,2.198657087,0,3.076439257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,0,0,0,0,0,0,0,3.133538908,0,0,1.73239376,0,3.133538908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,N
0,1.518846114,0,0.602059991,0.77815125,0.602059991,3.724038179,0,1.609842375,0,0.477121255,1.86332286,0.477121255,3.573503546,0,0.900473285,1.4046714,0.477121255,1.113943352,0.477121255,3.753446457,0,0,0,0,0,0,0,N
